Scrapped URL,Collection Name,Item Count,Owner Count,Floor Price,Volume Traded,Collection Description,Website URL,Discord URL,Twitter URL,Instagram URL
https://opensea.io/collection/exquisiteworkers,MOON EDITION 1/1 #127-186 2D,61,9,0.3,4.1,"Landing went through smoothly, now you are free to move around the cabin and step on... Moon. This is the captain speaking. We are Exquisite Workers on a mission to find signs of life and best NFT treasures in the outer space. Together with our restless friend Exquisite Corpse Snake we have been picking up the best and fully qualified illustrators from Earth. They drew and trained hard in the zero-gravity Instagram simulator for the whole year, now it is time to do the real game - Crypto Exquisite Corpse. We post each day 3 premium quality illustrations as exclusive NFTs 1/1. These are the individual contributions to the collective art work created within the given color palette and template. Participants do not know what other artists create. It is random and absolutely unique. Participants: 60 artists from all over the world. And you. 💎",,,,
https://opensea.io/collection/gameofblocks,Game of Blocks Genesis Lands,2.8K,1.2K,0.07,267,,,,,
https://opensea.io/collection/metathugs,Metathugs,10.0K,4.0K,0.016,428,,,,,
https://opensea.io/collection/marine-marauderz-2d,Marine Marauderz 2D,7.8K,2.6K,0.01,572,,,,,
https://opensea.io/collection/chico-rita-genesis,Chico&Rita Genesis,15,7,---,6.7,,,,,
https://opensea.io/collection/brief,BRIEF,21,12,---,0.43,Fantastically comfortable and stylish cashmere briefs sporting the Bitcoin logo on the front with elasticated waist. Given to people who have bought Corrosive NFTs or have supported me through the minefield which is the NFT scene.,,,,
https://opensea.io/collection/a-mixed-bag,A Mixed Bag,10,45,---,6.2,"Various ""stuff""",,,,
https://opensea.io/collection/tamag-niftygotchi,TAMAG NiftyGotchi,11,6,---,8.4,,,,,
,This page is lost.,,,,,,,,,
https://opensea.io/collection/roll-of-toilet-paper,Stash of Toilet Paper,3,1,---,0.00,You never have to worry about running out of toilet paper.,,,,
https://opensea.io/collection/artdot,Artdots,2,1,---,0.04,Each piece unique is a collaboration between a proprietary private generative AI and Artdots artist. 3000 exclusive pieces.,,,,
https://opensea.io/collection/supercoolstyle,SuperCoolStyle Genesis,109,32,---,1.5,Handcrafted pixel avatars of the coolest people in the world.,,,,
https://opensea.io/collection/adams-art,EthArtByAdam,13,9,---,0.00,"This is my sons artwork, he is 6 years old. He loves to draw and i have kept all his work. We regularly transfer them to digital copies via a iPad Pro.",,,,
,This page is lost.,,,,,,,,,
https://opensea.io/collection/food-porn,Crypto Art V17,11,1,---,0.00,,,,,
https://opensea.io/collection/fungifarm,FungiFarm,8,40,0.5,10.1,@farmerfungi Collectibles fresh from the farm.,,,,
https://opensea.io/collection/excess-bits,Excess Bits,1.0K,354,< 0.001,57.3,,,,,
https://opensea.io/collection/bored-ape-comic-printing-press,Bored Ape Comic Printing Press,3,1,---,364,,,,,
https://opensea.io/collection/parov-stelar-i-ll-be-ok-soon,Parov Stelar - I'll Be Ok Soon,4,4,---,29.6,,,,,
https://opensea.io/collection/bored-ape-ladies,Bored Ape Ladies Collective,63,278,0.069,81.8,,,,,
https://opensea.io/collection/changing-collection,New Collection on Polygon Blockchain Follow collection link below.,3.0K,2,---,0.00,,,,,
https://opensea.io/collection/nftoons,NFToons,113,10,0.01,0.18,NFToons made by WebCartoons Studio. Smile and have some enterTOONment in your life!,,,,
https://opensea.io/collection/pantone,PANTONE,1,1,---,0.33,,,,,
https://opensea.io/collection/among-others,Among Others,4,4,---,0.66,Among Others æ is a multi-collaborative visual exploration of the poetry of Bishop,,,,
https://opensea.io/collection/minted-feelings,Drowning 2,1,1,10,0.05,,,,,
https://opensea.io/collection/gamexcards,GAMEX Cards,270,211,0.15,195,"Limited Edition Set of VIP NFT’s designed to give additional perks and uplift to GSG token holders. 200 BLACK & 2,000 PLATINUM editions minted.",,,,
https://opensea.io/collection/galaxyapes,GalaxyApes,50,40,0.2,7.9,,,,,
https://opensea.io/collection/christinewebbabstracts,Christine Webb Abstracts,365,73,0.09,14.3,Abstract Collection consisting of 365 pieces from fine artist Christineswebb,,,,
https://opensea.io/collection/animal-assassins,Animal Assassins,3.0K,285,10,214.3K,,,,,
https://opensea.io/collection/lit-project-one,LIT Project One: Survive All Apocalypses,892,857,0.42,530,,,,,
https://opensea.io/collection/as-key,AS Key,51,50,---,14.4,,,,,
https://opensea.io/collection/nifty-football-trading-card,Nifty Football Trading Card,2.7K,219,0.095,23.0,A football collectibles game with provably scarce digital trading cards designed by Stanley Chow. Collect. Trade. Play,,,,
https://opensea.io/collection/vatoms,BLOCKv Vatom NFTs,2.4K,1.7K,---,0.70,"Vatoms are dynamic, compelling digital objects, that connect brands and customers, artists and fans, citizens and governments, friends, families and global gamers. Designed for discovery, a Vatom can be dropped onto a map, captured in augmented reality, moved into virtual reality, transferred and stored. Interactive digital goods that can move seamlessly and instantly between users and across any smart device.",,,,
https://opensea.io/collection/jonas-kasper-jensen,STRING,60,2,---,0.00,STRING is a collection of paintings by artist Jonas Kasper Jensen. Since 2015-08-01 Jensen has been painting one painting a month like if he was mining the works.,,,,
https://opensea.io/collection/gensys-x,GenSys.X,8,154,0.22,202,,,,,
https://opensea.io/collection/truckin-hard,Truckin' Hard!,5,1,---,0.00,Just Trying to Melt Faces,,,,
,This page is lost.,,,,,,,,,
,This page is lost.,,,,,,,,,
https://opensea.io/collection/cryptokarens-1000,CRYPTOKARENS 1000,520,113,0.1,20.7,,,,,
https://opensea.io/collection/lockedcards,Locked Cards,8,85,0.095,25.3,,,,,
https://opensea.io/collection/mona,Mona 100,100,49,0.042,3.8,Tribute to Leonardo da Vinci ~ Only 100 Mona Exist!,,,,
https://opensea.io/collection/coldie,Coldie,44,21,12,86.7,"Coldie is an award-winning mixed media artist whose stereoscopic 3D art has been featured in national juried art exhibitions, cryptocurrency conferences, and live auctions. His blockchain themed artwork gives a personalized visual representation of the disruptive industry. Coldie is the first artist to tokenize stereoscopic 3D art and photography on the blockchain. His second collection on Nifty Gateway features 4 NFTs - 2 auctions and 2 editions. Each is a 3D rendering of Warren Buffet. A main theme in the works is Buffet's investments in gold, but failure to recognize Bitcoin as holding value through its properties of 'digital gold'.",,,,
https://opensea.io/collection/our-time,Our time,2,2,2.5,3.0,I am so excited to share with you this collection of works based on the interconnected nature of our existence. Over 20 years of painting and drawing every day in my hybrid style of cubism and urban art has helped me hone my craft and hopefully helps to elicit a feeling of defiance. I am a strong believer that the time to change the status quo is now and the NFT community is helping to evolve the nature of what we value about our time here on this planet.,,,,
https://opensea.io/collection/sundungeon,Sundungeon,3,14,1,1.3,,,,,
https://opensea.io/collection/svccvmb,Don't svccvmb,19,8,1,2.1,-,,,,
https://opensea.io/collection/robness-2021-collection,ROBNESS 2021 COLLECTION,3,3,---,1.3,A NEW COLLECTION OF WORKS DEVELOPED BY ROBNESS AND HIS MERCURIAL VISUAL TRAVELS IN THE WORLD OF CRYPTOART.,,,,
https://opensea.io/collection/post-moore-tom,Post Moore Tom,14,14,---,0.71,,,,,
https://opensea.io/collection/apes-by-gabe,Apes by Gabe,14,10,5.55,8.8,Apes by Gabe is a collection of Derivative Bored Apes living on a yacht. Is it fine art? Is it fun? Or is it just monkey business? The NFT Community gets to decide.,,,,
